node_id,wse_ref_raw,wse_mad,width_med,n_obs,dist_out_km,river,wse_ref
81340100020761,0.775515,0.39876,477.4814945,66,42.609577253222774,Noatak,0.77603
81340100020771,0.747935,0.373825,269.4361265,48,42.81705785110271,Noatak,0.77603
81340100020781,0.82573,0.42197000000000007,271.452757,67,43.036123715872954,Noatak,0.77603
81340100020791,0.77603,0.37662,344.365556,89,43.22708321401855,Noatak,0.77603
81340100020801,0.7360249999999999,0.4283799999999999,393.74446650000004,88,43.41412903840736,Noatak,0.77603
81340100020811,0.7538050000000001,0.33941,444.89171,94,43.6031522637125,Noatak,0.77603
81340100020821,0.788985,0.33263000000000004,382.968053,90,43.81336682493087,Noatak,0.77717
81340100020831,0.76448,0.40996000000000005,404.4122275,92,44.02991047553248,Noatak,0.77812
81340100020841,0.81658,0.394,343.20517800000005,98,44.23185201835368,Noatak,0.7808
81340100020851,0.77812,0.45339000000000007,324.459023,79,44.42892189527938,Noatak,0.788985
81340100020861,0.7650600000000001,0.40388499999999994,296.531828,92,44.6320950582986,Noatak,0.788985
81340100020871,0.7808,0.34220000000000006,348.647469,85,44.82919223491046,Noatak,0.79242
81340100020881,0.80052,0.402045,317.26533900000004,90,45.024242327653745,Noatak,0.7988299999999999
81340100020891,0.77717,0.43767,296.576067,83,45.23429638200975,Noatak,0.80052
81340100020901,0.85556,0.41695000000000004,317.041117,91,45.42934667575469,Noatak,0.807815
81340100020911,0.9336450000000001,0.4239750000000001,280.522056,72,45.6243970774308,Noatak,0.807815
81340100020921,0.86324,0.42993000000000003,311.584071,80,45.81974470680204,Noatak,0.81023
81340100020931,0.77427,0.43613500000000005,262.91028700000004,94,46.017139644289756,Noatak,0.81298
81340100020941,0.858445,0.45057,285.37507400000004,90,46.231321395461435,Noatak,0.81658
81340100020951,0.807815,0.49217500000000003,274.639134,90,46.44639467151495,Noatak,0.82273
81340100030011,0.82273,0.4946600000000001,377.360306,91,46.631724611731464,Noatak,0.82582
81340100030021,0.7988299999999999,0.4940899999999999,321.95095200000003,88,46.806046895557714,Noatak,0.8323
81340100030031,0.89106,0.48144000000000003,313.5395095,86,47.006652180995395,Noatak,0.837915
81340100030041,0.81023,0.42738,310.089522,92,47.20837556953629,Noatak,0.85556
81340100030051,0.8323,0.47056999999999993,288.0059025,96,47.40653284731348,Noatak,0.858445
81340100030061,0.96122,0.4560599999999999,322.208192,101,47.60125625160377,Noatak,0.86324
81340100030071,0.89792,0.47913999999999995,282.364942,102,47.807299756910204,Noatak,0.87189
81340100030081,0.837915,0.47019500000000003,347.555511,100,48.01021010209695,Noatak,0.8846700000000001
81340100030091,0.81298,0.40228,310.844657,96,48.20882716028501,Noatak,0.8846700000000001
81340100030101,0.82582,0.3963700000000001,381.852281,95,48.40774137266491,Noatak,0.8846700000000001
81340100030111,0.87189,0.46538000000000007,390.52329,99,48.59478916258112,Noatak,0.89106
81340100030121,0.9378599999999999,0.4417,344.157835,100,48.79100210107975,Noatak,0.89792
81340100030131,0.9011899999999999,0.4334450000000001,360.497481,108,48.98289515850307,Noatak,0.9011899999999999
81340100030141,0.90489,0.43731999999999993,291.51268,101,49.182235359629544,Noatak,0.90297
81340100030151,0.910905,0.4325,331.247349,100,49.39563916064442,Noatak,0.90333
81340100030161,0.8846700000000001,0.455935,446.4730705,100,49.58543614671765,Noatak,0.90385
81340100030171,0.90297,0.47073999999999994,414.2501515,98,49.772333640270894,Noatak,0.90385
81340100030181,0.93578,0.5046999999999999,464.263638,105,49.97049148708446,Noatak,0.90489
81340100030191,0.94624,0.47075999999999996,403.299393,107,50.16664503744703,Noatak,0.90385
81340100030201,0.90333,0.5300800000000001,440.752246,101,50.358319840129944,Noatak,0.90489
81340100030211,0.95322,0.516975,377.17278350000004,100,50.551999079811985,Noatak,0.910905
81340100030221,0.88319,0.47121,341.587941,107,50.75416593822617,Noatak,0.912325
81340100030231,0.995085,0.4959,389.6045165,104,50.956332874773715,Noatak,0.9160900000000001
81340100030241,0.912325,0.46799999999999986,368.5284275,104,51.16855474684666,Noatak,0.91821
81340100030251,0.92963,0.47985999999999995,368.486226,97,51.37966310785837,Noatak,0.91821
81340100030261,0.94947,0.50929,355.150997,89,51.58026975154694,Noatak,0.92963
81340100030271,0.90385,0.51978,350.138923,79,51.77514598919139,Noatak,0.93578
81340100030281,0.94613,0.50673,360.592481,91,51.96189773132518,Noatak,0.94613
81340100030291,0.85977,0.4989100000000001,339.756478,77,52.15903039472666,Noatak,0.94624
81340100030301,0.91821,0.52711,408.90759,79,52.35616314796832,Noatak,0.94947
81340100030311,0.889255,0.51251,440.7141865,80,52.54425288434218,Noatak,0.95322
81340100030321,0.9160900000000001,0.5235650000000001,768.1051460000001,90,52.74820545449709,Noatak,0.995085
81340100030331,1.03387,0.46201000000000003,531.97581,79,52.950523256422294,Noatak,1.03387
81340100030341,1.17675,0.50975,541.6969240000001,90,53.15049679589405,Noatak,1.08579
81340100030351,1.15101,0.49241999999999986,691.517359,93,53.34584718639101,Noatak,1.08579
81340100030361,1.240965,0.5097550000000001,693.537588,88,53.544136329678324,Noatak,1.1075
81340100030371,1.13018,0.5225500000000001,436.158702,89,53.74476993286442,Noatak,1.1075
81340100030381,1.08579,0.54817,225.547436,80,53.93036676489633,Noatak,1.1075
81340100030391,1.13891,0.5100600000000001,379.772301,73,54.121662458663266,Noatak,1.124885
81340100030401,1.14054,0.5214600000000001,1021.717582,71,54.32336812621122,Noatak,1.13018
81340100030411,1.24088,0.72375,369.911172,55,54.53657562998269,Noatak,1.13891
81340100030421,1.355705,0.609785,315.80566899999997,56,54.74452032342799,Noatak,1.14054
81340100030431,1.45767,0.681485,287.653501,54,54.935237571772824,Noatak,1.14411
81340100040011,1.14411,0.6531199999999999,325.384204,61,55.10130181171001,Noatak,1.1492399999999998
81340100040021,1.124885,0.672065,268.0249345,60,55.27280447413369,Noatak,1.15101
81340100040031,1.1492399999999998,0.6073799999999998,240.70633700000002,62,55.48169171425563,Noatak,1.16277
81340100040041,1.08012,0.565285,271.74521949999996,64,55.680368930061164,Noatak,1.16277
81340100040051,1.1075,0.58193,261.355484,67,55.87054766550024,Noatak,1.19692
81340100040061,1.07443,0.47551999999999994,253.623953,67,56.0813880276298,Noatak,1.19692
81340100040071,1.10134,0.5625,288.785573,65,56.284301521461444,Noatak,1.1992699999999998
81340100040081,1.1992699999999998,0.5506300000000002,224.5642435,60,56.48549776521142,Noatak,1.23068
81340100040091,1.3686099999999999,0.680375,244.675793,54,56.67492689530558,Noatak,1.23068
81340100040101,1.19692,0.43396,250.688834,61,56.85218800285136,Noatak,1.23068
81340100040111,1.23068,0.526885,305.261824,78,57.04691483588422,Noatak,1.23068
81340100040121,1.16277,0.5330899999999998,323.814506,75,57.24908451712949,Noatak,1.23068
81340100040131,1.301275,0.55243,287.518166,70,57.45125426359639,Noatak,1.2103700000000002
81340100040141,1.34782,0.6224000000000001,312.556567,75,57.64741089023932,Noatak,1.21824
81340100040151,1.34737,0.57973,307.455625,79,57.85877359062228,Noatak,1.2189
81340100040161,1.368385,0.580735,390.148959,74,58.070136367386176,Noatak,1.23068
81340100040171,1.38049,0.58801,383.004807,73,58.25407867220359,Noatak,1.231225
81340100040181,1.32142,0.57606,348.045302,65,58.456025605091945,Noatak,1.268915
81340100040191,1.35006,0.4925299999999999,379.271206,61,58.66161551245103,Noatak,1.27365
81340100040201,1.321115,0.5285500000000001,380.83241499999997,60,58.84751127399608,Noatak,1.301275
81340100040211,1.164615,0.551015,575.0273265,70,59.04781710420307,Noatak,1.321115
81340100040221,1.17956,0.58969,709.3223325,70,59.244655549502205,Noatak,1.321115
81340100040231,1.37167,0.5507,519.312658,79,59.447834753691595,Noatak,1.32142
81340100040241,1.231225,0.5295650000000001,651.352791,88,59.64271424699563,Noatak,1.34737
81340100040251,1.2103700000000002,0.5627949999999998,506.4510975,88,59.82140602752115,Noatak,1.34782
81340100040261,1.21824,0.60725,467.667638,87,60.01956804580791,Noatak,1.35006
81340100040271,1.2189,0.6228399999999998,373.191435,77,60.22775216244819,Noatak,1.368385
81340100040281,1.268915,0.6632750000000001,337.625467,86,60.43794075665973,Noatak,1.37167
81340100040291,1.27365,0.56485,328.273513,85,60.632956345896574,Noatak,1.38049
81340100040301,1.42058,0.63737,294.41841,81,60.82752944602231,Noatak,1.40484
81340100040311,1.4953,0.62255,271.9476645,86,61.034828716714365,Noatak,1.41417
81340100040321,1.630615,0.6785049999999999,282.45009749999997,86,61.22596787996947,Noatak,1.41417
81340100040331,1.645705,0.6178050000000002,214.05261050000001,90,61.42531289278111,Noatak,1.41417
81340100040341,1.54058,0.5905800000000001,243.612553,93,61.631526007125316,Noatak,1.42058
81340100040351,1.68593,0.64551,225.181154,83,61.82396269480347,Noatak,1.42058
81340100040361,1.55952,0.61598,242.393345,84,62.012965416972705,Noatak,1.42058
81340100040371,1.7356850000000001,0.5382400000000002,224.10567200000003,76,62.20658042271205,Noatak,1.42058
81340100040381,1.5170249999999998,0.579835,245.909603,84,62.404515539405914,Noatak,1.42058
81340100040391,1.47973,0.50814,223.09090099999997,86,62.608587246097514,Noatak,1.42058
81340100040401,1.40484,0.535935,287.99694450000004,84,62.80919154489898,Noatak,1.42058
81340100040411,1.41417,0.5483899999999999,322.521159,89,63.00748427836843,Noatak,1.42058
81340100040421,1.4251,0.568015,361.502634,68,63.20462126188724,Noatak,1.42058
81340100040431,1.53972,0.639435,372.61989600000004,60,63.40027261286603,Noatak,1.42442
81340100050011,1.24269,0.6010900000000001,479.54226,82,63.59532975966796,Noatak,1.42442
81340100050021,1.30218,0.5386500000000001,491.962009,83,63.77657118023252,Noatak,1.42442
81340100050031,1.4341,0.5824699999999999,557.579919,63,63.96522674502377,Noatak,1.41417
81340100050041,1.30362,0.53592,586.247283,85,64.16364207229296,Noatak,1.41417
81340100050051,1.31022,0.5441500000000001,645.830818,91,64.35926241856924,Noatak,1.41417
81340100050061,1.27781,0.4770700000000001,557.553139,93,64.56000531321314,Noatak,1.41417
81340100050071,1.28773,0.57429,539.354654,101,64.76418231628098,Noatak,1.41417
81340100050081,1.367585,0.5760449999999999,639.1754109999999,94,64.94513547884615,Noatak,1.41417
81340100050091,1.34036,0.61883,490.716593,100,65.14530375803066,Noatak,1.41417
81340100050101,1.354635,0.61159,658.8065535000001,100,65.35896127888705,Noatak,1.42442
81340100050111,1.39333,0.617775,591.863931,98,65.55763676432306,Noatak,1.4251
81340100050121,1.42442,0.60928,801.870456,103,65.74476424209772,Noatak,1.4272200000000002
81340100050131,1.4272200000000002,0.5739899999999999,667.0190345000001,102,65.92794618793918,Noatak,1.4272200000000002
81340100050141,1.4322249999999999,0.60555,648.275918,104,66.132410969947,Noatak,1.4301249999999999
