time,chl,n_valid,region
2018-11-05 12:00:00,,0,Inner sound
2018-11-12 12:00:00,,0,Inner sound
2018-11-19 12:00:00,,0,Inner sound
2018-11-26 12:00:00,,0,Inner sound
2018-12-03 12:00:00,,0,Inner sound
2018-12-10 12:00:00,,0,Inner sound
2018-12-17 12:00:00,,0,Inner sound
2018-12-24 12:00:00,,0,Inner sound
2019-01-01 12:00:00,,0,Inner sound
2019-01-08 12:00:00,,0,Inner sound
2019-01-15 12:00:00,,0,Inner sound
2019-01-22 12:00:00,,0,Inner sound
2019-01-29 12:00:00,,0,Inner sound
2019-02-05 12:00:00,,0,Inner sound
2019-02-12 12:00:00,,0,Inner sound
2019-02-19 12:00:00,,0,Inner sound
2019-02-26 12:00:00,,0,Inner sound
2019-03-05 12:00:00,,0,Inner sound
2019-03-12 12:00:00,,0,Inner sound
2019-03-19 12:00:00,,0,Inner sound
2019-03-26 12:00:00,,0,Inner sound
2019-04-02 12:00:00,,0,Inner sound
2019-04-09 12:00:00,,0,Inner sound
2019-04-16 12:00:00,,0,Inner sound
2019-04-23 12:00:00,,0,Inner sound
2019-04-30 12:00:00,,0,Inner sound
2019-05-07 12:00:00,2.0067534,12,Inner sound
2019-05-14 12:00:00,7.568397,27,Inner sound
2019-05-21 12:00:00,10.266871,118,Inner sound
2019-05-28 12:00:00,10.07805,429,Inner sound
2019-06-04 12:00:00,6.8489776,261,Inner sound
2019-06-11 12:00:00,11.48032,572,Inner sound
2019-06-18 12:00:00,7.2140374,591,Inner sound
2019-06-25 12:00:00,13.476486,577,Inner sound
2019-07-02 12:00:00,8.961667,347,Inner sound
2019-07-09 12:00:00,6.3166075,601,Inner sound
2019-07-16 12:00:00,11.449175,573,Inner sound
2019-07-23 12:00:00,11.368593,197,Inner sound
2019-07-30 12:00:00,10.6200485,470,Inner sound
2019-08-06 12:00:00,11.796247,490,Inner sound
2019-08-13 12:00:00,8.499505,602,Inner sound
2019-08-20 12:00:00,8.5139,628,Inner sound
2019-08-27 12:00:00,3.6059246,246,Inner sound
2019-09-03 12:00:00,,2,Inner sound
2019-09-10 12:00:00,7.5631347,630,Inner sound
2019-09-17 12:00:00,7.0073614,626,Inner sound
2019-09-24 12:00:00,5.938023,539,Inner sound
2019-10-01 12:00:00,,0,Inner sound
2019-10-08 12:00:00,,0,Inner sound
2019-10-15 12:00:00,,0,Inner sound
2019-10-22 12:00:00,,0,Inner sound
2019-10-29 12:00:00,,0,Inner sound
2019-11-05 12:00:00,,0,Inner sound
2019-11-12 12:00:00,,0,Inner sound
2019-11-19 12:00:00,,0,Inner sound
2019-11-26 12:00:00,,0,Inner sound
2019-12-03 12:00:00,,0,Inner sound
2019-12-10 12:00:00,,0,Inner sound
2019-12-17 12:00:00,,0,Inner sound
2019-12-24 12:00:00,,0,Inner sound
2020-01-01 12:00:00,,0,Inner sound
2020-01-08 12:00:00,,0,Inner sound
2020-01-15 12:00:00,,0,Inner sound
2020-01-22 12:00:00,,0,Inner sound
2020-01-29 12:00:00,,0,Inner sound
2020-02-05 12:00:00,,0,Inner sound
2020-02-12 12:00:00,,0,Inner sound
2020-02-19 12:00:00,,0,Inner sound
2020-02-26 12:00:00,,0,Inner sound
2020-03-04 12:00:00,,0,Inner sound
2020-03-11 12:00:00,,0,Inner sound
2020-03-18 12:00:00,,0,Inner sound
2020-03-25 12:00:00,,0,Inner sound
2020-04-01 12:00:00,,0,Inner sound
2020-04-08 12:00:00,,0,Inner sound
2020-04-15 12:00:00,,0,Inner sound
2020-04-22 12:00:00,,0,Inner sound
2020-04-29 12:00:00,,0,Inner sound
2020-05-06 12:00:00,,0,Inner sound
2020-05-13 12:00:00,,0,Inner sound
2020-05-20 12:00:00,,0,Inner sound
2020-05-27 12:00:00,10.761908,45,Inner sound
2020-06-03 12:00:00,,0,Inner sound
2020-06-10 12:00:00,6.8612714,11,Inner sound
2020-06-17 12:00:00,7.274626,319,Inner sound
2020-06-24 12:00:00,11.969474,153,Inner sound
2020-07-01 12:00:00,9.241642,312,Inner sound
2020-07-08 12:00:00,2.5641193,38,Inner sound
2020-07-15 12:00:00,1.1859155,175,Inner sound
2020-07-22 12:00:00,1.757189,85,Inner sound
2020-07-29 12:00:00,4.521159,625,Inner sound
2020-08-05 12:00:00,3.0024254,598,Inner sound
2020-08-12 12:00:00,3.0948963,625,Inner sound
2020-08-19 12:00:00,3.2528653,627,Inner sound
2020-08-26 12:00:00,3.008822,616,Inner sound
2020-09-02 12:00:00,1.974859,475,Inner sound
2020-09-09 12:00:00,1.3313912,156,Inner sound
2020-09-16 12:00:00,3.6268954,608,Inner sound
2020-09-23 12:00:00,4.9191513,632,Inner sound
2020-09-30 12:00:00,,0,Inner sound
2020-10-07 12:00:00,,0,Inner sound
2020-10-14 12:00:00,,0,Inner sound
2020-10-21 12:00:00,,0,Inner sound
2020-10-28 12:00:00,,0,Inner sound
2020-11-04 12:00:00,,0,Inner sound
2020-11-11 12:00:00,,0,Inner sound
2020-11-18 12:00:00,,0,Inner sound
2020-11-25 12:00:00,,0,Inner sound
2020-12-02 12:00:00,,0,Inner sound
2020-12-09 12:00:00,,0,Inner sound
2020-12-16 12:00:00,,0,Inner sound
2020-12-23 12:00:00,,0,Inner sound
2021-01-01 12:00:00,,0,Inner sound
2021-01-08 12:00:00,,0,Inner sound
2021-01-15 12:00:00,,0,Inner sound
2021-01-22 12:00:00,,0,Inner sound
2021-01-29 12:00:00,,0,Inner sound
2021-02-05 12:00:00,,0,Inner sound
2021-02-12 12:00:00,,0,Inner sound
2021-02-19 12:00:00,,0,Inner sound
2021-02-26 12:00:00,,0,Inner sound
2021-03-05 12:00:00,,0,Inner sound
2021-03-12 12:00:00,,0,Inner sound
2021-03-19 12:00:00,,0,Inner sound
2021-03-26 12:00:00,,0,Inner sound
2021-04-02 12:00:00,,0,Inner sound
2021-04-09 12:00:00,,0,Inner sound
2021-04-16 12:00:00,,0,Inner sound
2021-04-23 12:00:00,,0,Inner sound
2021-04-30 12:00:00,,0,Inner sound
2021-05-07 12:00:00,,0,Inner sound
2021-05-14 12:00:00,,0,Inner sound
2021-05-21 12:00:00,8.170717,24,Inner sound
2021-05-28 12:00:00,6.418867,88,Inner sound
2021-06-04 12:00:00,3.8677874,92,Inner sound
2021-06-11 12:00:00,8.800795,145,Inner sound
2021-06-18 12:00:00,7.921505,208,Inner sound
2021-06-25 12:00:00,7.0085187,162,Inner sound
2021-07-02 12:00:00,9.787079,97,Inner sound
2021-07-09 12:00:00,5.2098236,320,Inner sound
2021-07-16 12:00:00,8.052959,179,Inner sound
2021-07-23 12:00:00,5.781125,105,Inner sound
2021-07-30 12:00:00,4.1469026,557,Inner sound
2021-08-06 12:00:00,4.4698067,613,Inner sound
2021-08-13 12:00:00,6.077434,596,Inner sound
2021-08-20 12:00:00,5.2024508,617,Inner sound
2021-08-27 12:00:00,4.971497,523,Inner sound
2021-09-03 12:00:00,6.4237614,292,Inner sound
2021-09-10 12:00:00,5.82158,131,Inner sound
2021-09-17 12:00:00,5.7602935,437,Inner sound
2021-09-24 12:00:00,5.098345,321,Inner sound
2021-10-01 12:00:00,,0,Inner sound
2021-10-08 12:00:00,,0,Inner sound
2021-10-15 12:00:00,,0,Inner sound
2021-10-22 12:00:00,,0,Inner sound
2021-10-29 12:00:00,,0,Inner sound
2021-11-05 12:00:00,,0,Inner sound
2021-11-12 12:00:00,,0,Inner sound
2021-11-19 12:00:00,,0,Inner sound
2021-11-26 12:00:00,,0,Inner sound
2021-12-03 12:00:00,,0,Inner sound
2021-12-10 12:00:00,,0,Inner sound
2021-12-17 12:00:00,,0,Inner sound
2021-12-24 12:00:00,,0,Inner sound
2022-01-03 12:00:00,,0,Inner sound
2022-01-08 12:00:00,,0,Inner sound
2022-01-15 12:00:00,,0,Inner sound
2022-01-22 12:00:00,,0,Inner sound
2022-01-29 12:00:00,,0,Inner sound
2022-02-05 12:00:00,,0,Inner sound
2022-02-12 12:00:00,,0,Inner sound
2022-02-19 12:00:00,,0,Inner sound
2022-02-26 12:00:00,,0,Inner sound
2022-03-05 12:00:00,,0,Inner sound
2022-03-12 12:00:00,,0,Inner sound
2022-03-19 12:00:00,,0,Inner sound
2022-03-26 12:00:00,,0,Inner sound
2022-04-02 12:00:00,,0,Inner sound
2022-04-09 12:00:00,,0,Inner sound
2022-04-16 12:00:00,,0,Inner sound
2022-04-23 12:00:00,,0,Inner sound
2022-04-30 12:00:00,,0,Inner sound
2022-05-07 12:00:00,,0,Inner sound
2022-05-14 12:00:00,,0,Inner sound
2022-05-21 12:00:00,,0,Inner sound
2022-05-28 12:00:00,9.582104,32,Inner sound
2022-06-04 12:00:00,4.9023438,135,Inner sound
2022-06-11 12:00:00,4.128209,143,Inner sound
2022-06-18 12:00:00,6.709377,153,Inner sound
2022-06-25 12:00:00,6.6990952,202,Inner sound
2022-07-02 12:00:00,3.8129067,421,Inner sound
2022-07-09 12:00:00,6.3002996,501,Inner sound
2022-07-16 12:00:00,10.694957,281,Inner sound
2022-07-23 12:00:00,10.079926,221,Inner sound
2022-08-10 12:00:00,2.9124775,438,Inner sound
2022-08-13 12:00:00,4.1876335,601,Inner sound
2022-08-20 12:00:00,4.0509567,605,Inner sound
2022-08-27 12:00:00,6.151726,380,Inner sound
2022-09-03 12:00:00,4.61572,564,Inner sound
2022-09-10 12:00:00,3.6545324,573,Inner sound
2022-09-17 12:00:00,8.463988,147,Inner sound
2022-09-24 12:00:00,6.317547,605,Inner sound
2022-10-01 12:00:00,,0,Inner sound
2022-10-08 12:00:00,,0,Inner sound
2022-10-15 12:00:00,,0,Inner sound
2022-10-22 12:00:00,,0,Inner sound
2022-10-29 12:00:00,,0,Inner sound
2022-11-05 12:00:00,,0,Inner sound
2022-11-12 12:00:00,,0,Inner sound
2022-11-19 12:00:00,,0,Inner sound
2022-11-26 12:00:00,,0,Inner sound
2022-12-03 12:00:00,,0,Inner sound
2022-12-10 12:00:00,,0,Inner sound
2022-12-17 12:00:00,,0,Inner sound
2022-12-24 12:00:00,,0,Inner sound
2023-01-01 12:00:00,,0,Inner sound
2023-01-08 12:00:00,,0,Inner sound
2023-01-15 12:00:00,,0,Inner sound
2023-01-22 12:00:00,,0,Inner sound
2023-01-29 12:00:00,,0,Inner sound
2023-02-05 12:00:00,,0,Inner sound
2023-02-12 12:00:00,,0,Inner sound
2023-02-19 12:00:00,,0,Inner sound
2023-02-26 12:00:00,,0,Inner sound
2023-03-05 12:00:00,,0,Inner sound
2023-03-12 12:00:00,,5,Inner sound
2023-03-19 12:00:00,,3,Inner sound
2023-03-26 12:00:00,,0,Inner sound
2023-04-02 12:00:00,,2,Inner sound
2023-04-09 12:00:00,,0,Inner sound
2023-04-16 12:00:00,,0,Inner sound
2023-04-23 12:00:00,,0,Inner sound
2023-04-30 12:00:00,,0,Inner sound
2023-05-07 12:00:00,,0,Inner sound
2023-05-14 12:00:00,0.9448329,15,Inner sound
2023-05-21 12:00:00,2.0858822,31,Inner sound
2023-05-28 12:00:00,1.9386969,48,Inner sound
2023-06-04 12:00:00,5.165531,181,Inner sound
2023-06-11 12:00:00,6.1784797,265,Inner sound
2023-06-18 12:00:00,6.0513377,290,Inner sound
2023-06-25 12:00:00,6.50795,528,Inner sound
2023-07-09 12:00:00,6.3061175,250,Inner sound
2023-07-16 12:00:00,10.094742,296,Inner sound
2023-07-23 12:00:00,3.1300435,514,Inner sound
2023-07-30 12:00:00,5.290024,333,Inner sound
2023-08-01 12:00:00,3.137403,611,Inner sound
2023-08-06 12:00:00,1.6073836,485,Inner sound
2023-08-13 12:00:00,2.226566,595,Inner sound
2023-08-27 12:00:00,6.0059404,570,Inner sound
2023-09-03 12:00:00,7.7603636,422,Inner sound
2023-10-22 12:00:00,,0,Inner sound
2023-10-29 12:00:00,,0,Inner sound
2023-11-05 12:00:00,,0,Inner sound
2023-11-12 12:00:00,,0,Inner sound
2023-11-19 12:00:00,,0,Inner sound
2023-11-26 12:00:00,,0,Inner sound
2023-12-03 12:00:00,,0,Inner sound
2023-12-10 12:00:00,,0,Inner sound
2023-12-17 12:00:00,,0,Inner sound
2023-12-24 12:00:00,,0,Inner sound
2024-01-01 12:00:00,,0,Inner sound
2024-01-08 12:00:00,,0,Inner sound
2024-01-15 12:00:00,,0,Inner sound
2024-01-22 12:00:00,,0,Inner sound
2024-01-29 12:00:00,,0,Inner sound
2024-02-05 12:00:00,,0,Inner sound
2024-02-12 12:00:00,,0,Inner sound
2024-02-19 12:00:00,,0,Inner sound
2024-02-26 12:00:00,,0,Inner sound
2024-03-04 12:00:00,,0,Inner sound
2024-03-11 12:00:00,,0,Inner sound
2024-03-18 12:00:00,,0,Inner sound
2024-03-25 12:00:00,,0,Inner sound
2024-04-01 12:00:00,,0,Inner sound
2024-04-08 12:00:00,,0,Inner sound
2024-04-15 12:00:00,,0,Inner sound
2024-04-22 12:00:00,,0,Inner sound
2024-04-29 12:00:00,,0,Inner sound
2024-05-06 12:00:00,,0,Inner sound
2024-05-13 12:00:00,,0,Inner sound
2024-05-20 12:00:00,0.75322074,11,Inner sound
2024-05-27 12:00:00,9.087973,120,Inner sound
2024-06-03 12:00:00,8.366568,184,Inner sound
2024-06-10 12:00:00,6.2763395,202,Inner sound
2024-06-17 12:00:00,9.923435,289,Inner sound
2024-06-24 12:00:00,9.304799,227,Inner sound
2024-07-01 12:00:00,6.71089,267,Inner sound
2024-07-08 12:00:00,22.496513,71,Inner sound
2024-07-15 12:00:00,5.3721476,551,Inner sound
2024-07-22 12:00:00,5.846843,537,Inner sound
2024-07-29 12:00:00,7.2699924,301,Inner sound
2024-08-05 12:00:00,2.590732,538,Inner sound
2024-08-12 12:00:00,2.2215655,397,Inner sound
2024-08-19 12:00:00,5.3328753,135,Inner sound
2024-08-26 12:00:00,6.41737,628,Inner sound
2024-09-02 12:00:00,7.594927,275,Inner sound
2024-09-09 12:00:00,6.009816,304,Inner sound
2024-09-16 12:00:00,5.428617,633,Inner sound
2024-09-23 12:00:00,5.894823,607,Inner sound
2024-09-30 12:00:00,,0,Inner sound
2024-10-07 12:00:00,,0,Inner sound
2024-10-14 12:00:00,,0,Inner sound
2024-10-21 12:00:00,,0,Inner sound
2024-10-30 12:00:00,,0,Inner sound
2024-11-04 12:00:00,,0,Inner sound
2024-11-11 12:00:00,,0,Inner sound
2024-11-18 12:00:00,,0,Inner sound
2024-11-25 12:00:00,,0,Inner sound
2024-12-02 12:00:00,,0,Inner sound
2024-12-09 12:00:00,,0,Inner sound
2024-12-19 12:00:00,,0,Inner sound
2024-12-23 12:00:00,,0,Inner sound
2024-12-30 12:00:00,,0,Inner sound
2025-01-01 12:00:00,,0,Inner sound
2025-01-08 12:00:00,,0,Inner sound
2025-01-15 12:00:00,,0,Inner sound
2025-01-22 12:00:00,,0,Inner sound
2025-01-29 12:00:00,,0,Inner sound
2025-02-05 12:00:00,,0,Inner sound
2025-02-12 12:00:00,,0,Inner sound
2025-02-19 12:00:00,,0,Inner sound
2025-02-26 12:00:00,,0,Inner sound
2025-03-05 12:00:00,,0,Inner sound
2025-03-12 12:00:00,,0,Inner sound
2025-03-19 12:00:00,,0,Inner sound
2025-03-26 12:00:00,,0,Inner sound
2025-04-02 12:00:00,,0,Inner sound
2025-04-09 12:00:00,,0,Inner sound
2025-04-16 12:00:00,,0,Inner sound
2025-04-23 12:00:00,,0,Inner sound
2025-04-30 12:00:00,,0,Inner sound
2025-05-07 12:00:00,,0,Inner sound
2025-05-14 12:00:00,,0,Inner sound
2025-06-25 12:00:00,7.833226,330,Inner sound
2025-07-02 12:00:00,5.8488026,603,Inner sound
2025-07-09 12:00:00,7.4353914,476,Inner sound
2025-07-16 12:00:00,4.9144983,385,Inner sound
2025-07-23 12:00:00,5.8094697,439,Inner sound
2025-07-30 12:00:00,4.762763,642,Inner sound
2025-08-06 12:00:00,3.8078156,159,Inner sound
2025-08-13 12:00:00,5.497033,636,Inner sound
2025-08-20 12:00:00,5.701227,626,Inner sound
2025-08-27 12:00:00,6.873752,91,Inner sound
2025-09-03 12:00:00,6.748842,621,Inner sound
2025-09-10 12:00:00,6.8404427,655,Inner sound
2025-09-17 12:00:00,7.8290563,541,Inner sound
2025-09-24 12:00:00,7.8238635,496,Inner sound
2025-10-01 12:00:00,,0,Inner sound
2025-10-08 12:00:00,,0,Inner sound
2025-10-15 12:00:00,,0,Inner sound
2025-10-22 12:00:00,,0,Inner sound
2025-10-29 12:00:00,,0,Inner sound
2025-11-05 12:00:00,,0,Inner sound
2025-11-12 12:00:00,,0,Inner sound
2025-11-19 12:00:00,,0,Inner sound
2025-11-26 12:00:00,,0,Inner sound
2025-12-03 12:00:00,,0,Inner sound
2025-12-10 12:00:00,,0,Inner sound
2025-12-17 12:00:00,,0,Inner sound
2025-12-24 12:00:00,,0,Inner sound
2025-12-31 12:00:00,,0,Inner sound
2026-01-01 12:00:00,,0,Inner sound
2026-01-08 12:00:00,,0,Inner sound
2026-01-15 12:00:00,,0,Inner sound
2026-01-29 12:00:00,,0,Inner sound
2026-02-05 12:00:00,,0,Inner sound
2026-02-12 12:00:00,,0,Inner sound
2026-02-19 12:00:00,,0,Inner sound
2026-02-26 12:00:00,,0,Inner sound
2026-03-05 12:00:00,,0,Inner sound
2026-03-12 12:00:00,,0,Inner sound
2026-03-19 12:00:00,,0,Inner sound
2026-03-26 12:00:00,,0,Inner sound
2026-04-02 12:00:00,,0,Inner sound
2026-04-10 12:00:00,,0,Inner sound
2026-04-16 12:00:00,,0,Inner sound
2026-04-23 12:00:00,,0,Inner sound
2026-04-30 12:00:00,,0,Inner sound
2026-05-07 12:00:00,,0,Inner sound
2026-05-14 12:00:00,,6,Inner sound
2026-05-21 12:00:00,9.952204,36,Inner sound
2026-05-28 12:00:00,5.0222397,102,Inner sound
2026-06-04 12:00:00,6.8604584,210,Inner sound
2026-06-11 12:00:00,9.403275,205,Inner sound
2026-06-18 12:00:00,7.676546,215,Inner sound
2026-06-25 12:00:00,6.6752863,263,Inner sound
2026-07-02 12:00:00,5.1348934,633,Inner sound
2026-07-09 12:00:00,5.99302,351,Inner sound
2026-07-16 12:00:00,2.0768719,513,Inner sound
2026-07-23 12:00:00,5.2806463,468,Inner sound
2026-07-30 12:00:00,2.8003693,254,Inner sound
2026-08-06 12:00:00,2.439459,622,Inner sound
2012-01-02 12:00:00,,0,Outer sound
2012-01-08 12:00:00,,0,Outer sound
2012-01-15 12:00:00,,0,Outer sound
2012-01-22 12:00:00,,0,Outer sound
2012-01-29 12:00:00,,0,Outer sound
2012-02-05 12:00:00,,0,Outer sound
2012-02-12 12:00:00,,0,Outer sound
2012-02-19 12:00:00,,0,Outer sound
2012-02-26 12:00:00,,0,Outer sound
2012-03-04 12:00:00,,0,Outer sound
2012-03-11 12:00:00,,0,Outer sound
2012-03-18 12:00:00,,0,Outer sound
2012-03-26 12:00:00,,0,Outer sound
2012-04-01 12:00:00,,0,Outer sound
2012-04-08 12:00:00,,0,Outer sound
2012-04-15 12:00:00,,0,Outer sound
2012-04-22 12:00:00,,0,Outer sound
2012-04-29 12:00:00,,0,Outer sound
2012-05-06 12:00:00,,0,Outer sound
2012-05-13 12:00:00,,0,Outer sound
2012-05-20 12:00:00,,0,Outer sound
2012-05-27 12:00:00,,0,Outer sound
2012-06-03 12:00:00,,0,Outer sound
2012-06-10 12:00:00,,0,Outer sound
2012-06-17 12:00:00,2.2031786,14,Outer sound
2012-06-24 12:00:00,1.2681441,13,Outer sound
2012-07-01 12:00:00,1.444962,891,Outer sound
2012-07-08 12:00:00,0.94487745,1015,Outer sound
2012-07-15 12:00:00,0.8315418,1013,Outer sound
2012-07-22 12:00:00,1.2127595,972,Outer sound
2012-07-29 12:00:00,1.8818537,940,Outer sound
2012-08-05 12:00:00,2.4623203,802,Outer sound
2012-08-12 12:00:00,2.7596335,82,Outer sound
2012-08-19 12:00:00,1.3159171,401,Outer sound
2012-08-26 12:00:00,3.186225,114,Outer sound
2012-09-02 12:00:00,3.6182055,979,Outer sound
2012-09-09 12:00:00,4.055318,1029,Outer sound
2012-09-16 12:00:00,1.3770114,34,Outer sound
2012-09-23 12:00:00,4.171327,501,Outer sound
2012-09-30 12:00:00,,0,Outer sound
2012-10-07 12:00:00,,0,Outer sound
2012-10-14 12:00:00,,0,Outer sound
2012-10-21 12:00:00,,0,Outer sound
2012-10-28 12:00:00,,0,Outer sound
2012-11-04 12:00:00,,0,Outer sound
2012-11-11 12:00:00,,0,Outer sound
2012-11-18 12:00:00,,0,Outer sound
2012-11-25 12:00:00,,0,Outer sound
2012-12-02 12:00:00,,0,Outer sound
2012-12-09 12:00:00,,0,Outer sound
2012-12-16 12:00:00,,0,Outer sound
2012-12-23 12:00:00,,0,Outer sound
2013-01-01 12:00:00,,0,Outer sound
2013-01-08 12:00:00,,0,Outer sound
2013-01-15 12:00:00,,0,Outer sound
2013-01-22 12:00:00,,0,Outer sound
2013-01-29 12:00:00,,0,Outer sound
2013-02-05 12:00:00,,0,Outer sound
2013-02-12 12:00:00,,0,Outer sound
2013-02-19 12:00:00,,0,Outer sound
2013-02-26 12:00:00,,0,Outer sound
2013-03-05 12:00:00,,0,Outer sound
2013-03-12 12:00:00,,0,Outer sound
2013-03-19 12:00:00,,0,Outer sound
2013-03-26 12:00:00,,0,Outer sound
2013-04-02 12:00:00,,0,Outer sound
2013-04-09 12:00:00,,0,Outer sound
2013-04-16 12:00:00,,0,Outer sound
2013-04-23 12:00:00,,0,Outer sound
2013-04-30 12:00:00,,0,Outer sound
2013-05-07 12:00:00,,0,Outer sound
2013-05-14 12:00:00,,0,Outer sound
2013-05-21 12:00:00,,0,Outer sound
2013-05-28 12:00:00,,0,Outer sound
2013-06-04 12:00:00,,0,Outer sound
2013-06-11 12:00:00,0.48879683,52,Outer sound
2013-06-18 12:00:00,3.059092,832,Outer sound
2013-06-25 12:00:00,2.2424102,140,Outer sound
2013-07-02 12:00:00,0.6424136,915,Outer sound
2013-07-09 12:00:00,0.676297,1024,Outer sound
2013-07-16 12:00:00,1.0771192,821,Outer sound
2013-07-23 12:00:00,1.824182,706,Outer sound
2013-07-30 12:00:00,1.4379768,838,Outer sound
2013-08-06 12:00:00,0.74855554,392,Outer sound
2013-08-13 12:00:00,1.5977963,1025,Outer sound
2013-08-20 12:00:00,2.0019224,1017,Outer sound
2013-08-27 12:00:00,2.0937114,987,Outer sound
2013-09-03 12:00:00,1.8816774,737,Outer sound
2013-09-10 12:00:00,2.9300969,949,Outer sound
2013-09-17 12:00:00,2.6278691,955,Outer sound
2013-09-24 12:00:00,3.3733277,854,Outer sound
2013-10-01 12:00:00,,0,Outer sound
2013-10-08 12:00:00,,0,Outer sound
2013-10-15 12:00:00,,0,Outer sound
2013-10-22 12:00:00,,0,Outer sound
2013-10-29 12:00:00,,0,Outer sound
2013-11-05 12:00:00,,0,Outer sound
2013-11-12 12:00:00,,0,Outer sound
2013-11-19 12:00:00,,0,Outer sound
2013-11-26 12:00:00,,0,Outer sound
2013-12-03 12:00:00,,0,Outer sound
2013-12-10 12:00:00,,0,Outer sound
2013-12-17 12:00:00,,0,Outer sound
2013-12-24 12:00:00,,0,Outer sound
2014-01-01 12:00:00,,0,Outer sound
2014-01-08 12:00:00,,0,Outer sound
2014-01-15 12:00:00,,0,Outer sound
2014-01-22 12:00:00,,0,Outer sound
2014-01-29 12:00:00,,0,Outer sound
2014-02-05 12:00:00,,0,Outer sound
2014-02-12 12:00:00,,0,Outer sound
2014-02-19 12:00:00,,0,Outer sound
2014-02-26 12:00:00,,0,Outer sound
2014-03-05 12:00:00,,0,Outer sound
2014-03-12 12:00:00,,0,Outer sound
2014-03-19 12:00:00,,0,Outer sound
2014-03-26 12:00:00,,0,Outer sound
2014-04-02 12:00:00,,0,Outer sound
2014-04-09 12:00:00,,0,Outer sound
2014-04-16 12:00:00,,0,Outer sound
2014-04-23 12:00:00,,0,Outer sound
2014-04-30 12:00:00,,0,Outer sound
2014-05-07 12:00:00,,0,Outer sound
2014-05-14 12:00:00,,0,Outer sound
2014-05-21 12:00:00,,0,Outer sound
2014-05-28 12:00:00,,0,Outer sound
2014-06-04 12:00:00,2.3952348,279,Outer sound
2014-06-11 12:00:00,1.2183747,987,Outer sound
2014-06-18 12:00:00,0.98243135,985,Outer sound
2014-06-25 12:00:00,0.8817978,900,Outer sound
2014-07-02 12:00:00,0.9870206,1020,Outer sound
2014-07-09 12:00:00,1.0206326,997,Outer sound
2014-07-16 12:00:00,3.2189834,430,Outer sound
2014-07-23 12:00:00,2.3380919,987,Outer sound
2014-07-30 12:00:00,1.754104,1026,Outer sound
2014-08-06 12:00:00,1.6308327,1026,Outer sound
2014-08-13 12:00:00,1.2904847,908,Outer sound
2014-08-20 12:00:00,1.7968978,1015,Outer sound
2014-08-27 12:00:00,1.4929247,291,Outer sound
2014-09-03 12:00:00,3.2891295,1026,Outer sound
2014-09-10 12:00:00,2.0549545,926,Outer sound
2014-09-17 12:00:00,2.2775934,718,Outer sound
2014-09-24 12:00:00,2.6283422,531,Outer sound
2014-10-01 12:00:00,,0,Outer sound
2014-10-08 12:00:00,,0,Outer sound
2014-10-15 12:00:00,,0,Outer sound
2014-10-22 12:00:00,,0,Outer sound
2014-10-29 12:00:00,,0,Outer sound
2014-11-05 12:00:00,,0,Outer sound
2014-11-12 12:00:00,,0,Outer sound
2014-11-19 12:00:00,,0,Outer sound
2014-11-26 12:00:00,,0,Outer sound
2014-12-03 12:00:00,,0,Outer sound
2014-12-10 12:00:00,,0,Outer sound
2014-12-17 12:00:00,,0,Outer sound
2014-12-24 12:00:00,,0,Outer sound
2015-01-01 12:00:00,,0,Outer sound
2015-01-08 12:00:00,,0,Outer sound
2015-01-15 12:00:00,,0,Outer sound
2015-01-22 12:00:00,,0,Outer sound
2015-01-29 12:00:00,,0,Outer sound
2015-02-05 12:00:00,,0,Outer sound
2015-02-12 12:00:00,,0,Outer sound
2015-02-19 12:00:00,,0,Outer sound
2015-02-26 12:00:00,,0,Outer sound
2015-03-05 12:00:00,,0,Outer sound
2015-03-12 12:00:00,,0,Outer sound
2015-03-19 12:00:00,,0,Outer sound
2015-03-26 12:00:00,,0,Outer sound
2015-04-02 12:00:00,,0,Outer sound
2015-04-09 12:00:00,,0,Outer sound
2015-04-16 12:00:00,,0,Outer sound
2015-04-23 12:00:00,,0,Outer sound
2015-04-30 12:00:00,,0,Outer sound
2015-05-07 12:00:00,,0,Outer sound
2015-05-14 12:00:00,,0,Outer sound
2015-05-21 12:00:00,,0,Outer sound
2015-05-28 12:00:00,4.1420813,746,Outer sound
2015-06-04 12:00:00,4.0573454,881,Outer sound
2015-06-11 12:00:00,2.389459,1025,Outer sound
2015-06-18 12:00:00,1.3065727,1029,Outer sound
2015-06-25 12:00:00,1.1757278,286,Outer sound
2015-07-02 12:00:00,1.0764314,977,Outer sound
2015-07-09 12:00:00,1.2346389,759,Outer sound
2015-07-16 12:00:00,1.326598,1012,Outer sound
2015-07-23 12:00:00,1.8215138,1027,Outer sound
2015-07-30 12:00:00,1.9211229,979,Outer sound
2015-08-06 12:00:00,1.9823692,1017,Outer sound
2015-08-13 12:00:00,2.6323972,177,Outer sound
2015-08-20 12:00:00,1.3838265,357,Outer sound
2015-08-27 12:00:00,3.3382804,277,Outer sound
2015-09-03 12:00:00,3.1394475,810,Outer sound
2015-09-10 12:00:00,3.5816116,1018,Outer sound
2015-09-17 12:00:00,3.261243,933,Outer sound
2015-09-24 12:00:00,2.192602,203,Outer sound
2015-10-01 12:00:00,,0,Outer sound
2015-10-08 12:00:00,,0,Outer sound
2015-10-15 12:00:00,,0,Outer sound
2015-10-22 12:00:00,,0,Outer sound
2015-10-29 12:00:00,,0,Outer sound
2015-11-05 12:00:00,,0,Outer sound
