river,time,span_km,n_nodes,d_lo,d_hi,length_km
Selawik,2024-05-26 02:19:49+00:00,152.0818686375685,56,54.38094570447424,67.84686922038838,13.465923515914142
Selawik,2024-05-26 02:19:49+00:00,152.0818686375685,44,68.6448291598405,82.44078347586172,13.795954316021223
Selawik,2024-05-26 02:19:49+00:00,152.0818686375685,18,84.82368315975889,88.41004451461143,3.586361354852542
Selawik,2024-05-26 02:19:49+00:00,152.0818686375685,152,111.5425819001898,145.47290284976057,33.93032094957077
Selawik,2024-05-26 02:19:49+00:00,152.0818686375685,25,145.86174683810188,150.67036904487517,4.808622206773293
Selawik,2024-05-26 02:19:49+00:00,152.0818686375685,13,153.674878581649,156.07832369199616,2.4034451103471497
Selawik,2024-05-26 02:19:49+00:00,152.0818686375685,25,158.07930023028828,162.9013208698383,4.822020639550004
Selawik,2024-05-26 02:19:49+00:00,152.0818686375685,15,163.49253566122692,166.30355060012963,2.8110149389027015
Selawik,2024-05-30 17:36:23+00:00,149.47372273399924,51,16.54962137281664,36.38711815546909,19.837496782652448
Selawik,2024-05-30 17:36:23+00:00,149.47372273399924,47,42.64666119984284,53.97595433134205,11.329293131499213
Selawik,2024-05-30 17:36:23+00:00,149.47372273399924,16,54.38094570447424,59.99307939863685,5.612133694162608
Selawik,2024-05-30 17:36:23+00:00,149.47372273399924,18,71.65148925763165,81.44144210241534,9.789952844783684
Selawik,2024-08-22 04:36:40+00:00,151.69740446279147,15,16.15591246763401,26.006004548065636,9.850092080431626
Selawik,2024-08-22 04:36:40+00:00,151.69740446279147,14,32.00515044773644,35.20857437717008,3.20342392943364
Selawik,2025-05-20 10:22:43+00:00,151.87188308141347,18,32.20088128975154,36.2101567707035,4.009275480951956
Selawik,2025-05-20 10:22:43+00:00,151.87188308141347,176,36.59713130755269,89.19256675042725,52.59543544287456
Selawik,2025-05-20 10:22:43+00:00,151.87188308141347,222,93.38064323140856,151.47269228591537,58.092049054506816
Selawik,2025-05-20 10:22:43+00:00,151.87188308141347,53,151.89312112103983,162.9013208698383,11.00819974879846
Selawik,2025-05-26 17:29:03+00:00,140.8756096904666,129,25.21795535350799,53.777738145517056,28.559782792009067
Selawik,2025-05-26 17:29:03+00:00,140.8756096904666,64,54.38094570447424,67.84686922038838,13.465923515914142
Selawik,2025-05-26 17:29:03+00:00,140.8756096904666,69,68.43760039913428,82.44078347586172,14.003183076727439
Selawik,2025-05-26 17:29:03+00:00,140.8756096904666,16,84.82368315975889,88.19000735888497,3.3663241991260833
Selawik,2025-05-26 17:29:03+00:00,140.8756096904666,114,93.38064323140856,120.31796157242262,26.937318341014063
Selawik,2025-05-26 17:29:03+00:00,140.8756096904666,29,120.71021929401266,127.73325000671338,7.0230307127007165
Selawik,2025-05-26 17:29:03+00:00,140.8756096904666,13,128.14053455365647,130.95054566809313,2.810011114436662
Selawik,2025-05-26 17:29:03+00:00,140.8756096904666,21,131.34279340451303,136.3095161519003,4.96672274738728
Selawik,2025-05-26 17:29:03+00:00,140.8756096904666,11,153.674878581649,156.07832369199616,2.4034451103471497
Selawik,2025-09-01 18:08:08+00:00,152.0818686375685,15,75.85529381729334,79.06866187952973,3.213368062236384
Selawik,2025-09-02 18:08:49+00:00,103.687866747908,24,14.396160581183134,25.600728372786165,11.204567791603031
Selawik,2025-09-02 18:08:49+00:00,103.687866747908,10,26.399852020495594,28.805968560869495,2.406116540373901
Selawik,2025-09-02 18:08:49+00:00,103.687866747908,10,32.59094488749226,34.609045882107544,2.0181009946152813
Selawik,2025-09-02 18:08:49+00:00,103.687866747908,13,76.86630295896687,79.8391289304873,2.972825971520436
Selawik,2025-09-07 01:13:47+00:00,122.42311819521808,16,76.65238199277505,80.25366363000299,3.6012816372279417
Selawik,2025-09-08 01:14:28+00:00,118.85763644631524,12,67.44896164529862,78.66231127122586,11.213349625927236
Noatak,2023-06-09 01:10:47+00:00,182.3853132999302,10,566.1139171695299,567.9080570099409,1.794139840410935
Noatak,2023-06-09 01:10:47+00:00,182.3853132999302,20,568.9189108065884,572.7038034691479,3.784892662559514
Noatak,2023-06-09 01:10:47+00:00,182.3853132999302,11,597.4812150138803,599.4779822505292,1.9967672366489069
Noatak,2023-06-09 01:10:47+00:00,182.3853132999302,19,601.273368859208,604.8931294080448,3.6197605488368936
Noatak,2023-06-09 01:10:47+00:00,182.3853132999302,13,611.3347319798153,613.7130967144066,2.378364734591287
Noatak,2023-06-10 01:01:25+00:00,182.58332008559813,24,522.5852955903733,527.1772322679168,4.591936677543458
Noatak,2023-06-10 01:01:25+00:00,182.58332008559813,10,533.3725181085348,535.1552705246808,1.7827524161459678
Noatak,2023-06-10 01:01:25+00:00,182.58332008559813,12,541.5640242586657,543.770450585037,2.206426326371343
Noatak,2023-06-10 01:01:25+00:00,182.58332008559813,10,545.3582650974051,547.1651013397069,1.806836242301756
Noatak,2023-06-10 01:01:25+00:00,182.58332008559813,11,549.7592880957819,551.7505480285179,1.991259932735943
Noatak,2023-06-10 01:01:25+00:00,182.58332008559813,11,556.939770727172,558.940736008456,2.0009652812840386
Noatak,2023-06-10 01:01:25+00:00,182.58332008559813,16,564.9301064098283,568.1060168766854,3.17591046685709
Noatak,2023-06-10 01:01:25+00:00,182.58332008559813,28,568.5198166533132,573.9179046386439,5.398087985330676
Noatak,2023-06-10 01:01:25+00:00,182.58332008559813,45,577.5156839804058,590.1038297492325,12.588145768826735
Noatak,2023-06-10 01:01:25+00:00,182.58332008559813,125,590.504686773331,616.2974014647916,25.792714691460674
Noatak,2023-06-10 01:01:25+00:00,182.58332008559813,13,618.4647760349434,646.5287576934545,28.063981658511125
Noatak,2023-06-10 01:01:25+00:00,182.58332008559813,91,646.8848928120194,665.333928346135,18.449035534115637
Noatak,2023-06-10 01:01:25+00:00,182.58332008559813,48,665.7249141027335,675.1499671710116,9.425053068278089
Noatak,2023-06-10 01:01:25+00:00,182.58332008559813,15,675.7632956801081,678.546515947741,2.7832202676329416
Noatak,2023-06-10 01:01:25+00:00,182.58332008559813,31,680.9650105181306,686.9836404104238,6.018629892293234
Noatak,2023-06-10 01:01:25+00:00,182.58332008559813,13,687.3897167402953,689.7982498045357,2.4085330642403733
Noatak,2023-06-10 01:01:25+00:00,182.58332008559813,12,690.204926050437,692.6155940033642,2.410667952927156
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,25,522.3801812789942,527.1772322679168,4.797050988922592
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,22,539.5599697930337,543.770450585037,4.210480792003295
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,11,556.939770727172,558.940736008456,2.0009652812840386
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,28,568.5198166533132,573.9179046386439,5.398087985330676
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,25,578.1307045189604,582.9281640039192,4.797459484958722
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,13,583.3158157849167,585.7044147326812,2.3885989477645353
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,15,587.3096297931432,590.1038297492325,2.794199956089301
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,24,591.6999201800193,597.087649044876,5.38772886485674
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,18,597.4812150138803,600.8769770080812,3.3957619942009387
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,20,601.273368859208,605.0960005642366,3.822631705028698
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,19,605.6979022084631,609.3289231725427,3.6310209640795392
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,28,609.7215899145139,615.1079618177039,5.386371903190025
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,18,646.7149046804404,650.4400492678135,3.7251445873730518
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,11,655.2266984878166,657.21652532844,1.9898268406233228
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,14,662.50583642481,665.1225313614193,2.616694936609292
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,15,671.3476492318276,674.1417317071159,2.794082475288292
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,15,683.1769275437316,686.9836404104238,3.806712866692237
Noatak,2023-06-11 00:52:03+00:00,182.58332008559813,13,687.3897167402953,689.7982498045357,2.4085330642403733
Noatak,2023-06-12 00:42:40.500000+00:00,182.58332008559813,26,522.1788597027052,527.1772322679168,4.998372565211639
Noatak,2023-06-12 00:42:40.500000+00:00,182.58332008559813,10,533.3725181085348,535.1552705246808,1.7827524161459678
Noatak,2023-06-12 00:42:40.500000+00:00,182.58332008559813,39,539.5599697930337,547.1651013397069,7.605131546673192
Noatak,2023-06-12 00:42:40.500000+00:00,182.58332008559813,11,556.939770727172,558.940736008456,2.0009652812840386
Noatak,2023-06-12 00:42:40.500000+00:00,182.58332008559813,14,565.3152053140685,567.9080570099409,2.592851695872355
Noatak,2023-06-12 00:42:40.500000+00:00,182.58332008559813,28,568.5198166533132,573.9179046386439,5.398087985330676
Noatak,2023-06-12 00:42:40.500000+00:00,182.58332008559813,23,582.137464738723,586.9009448066754,4.7634800679524005
Noatak,2023-06-12 00:42:40.500000+00:00,182.58332008559813,15,587.3096297931432,590.1038297492325,2.794199956089301
Noatak,2023-06-12 00:42:40.500000+00:00,182.58332008559813,12,591.6999201800193,594.8792496081057,3.1793294280864757
Noatak,2023-06-12 00:42:40.500000+00:00,182.58332008559813,44,596.4737653814733,605.0960005642366,8.622235182763347
Noatak,2023-06-12 00:42:40.500000+00:00,182.58332008559813,17,605.6979022084631,608.9100788269411,3.212176618477997
Noatak,2023-06-12 00:42:40.500000+00:00,182.58332008559813,20,609.9274383042822,613.7130967144066,3.7856584101243698
Noatak,2023-06-13 00:33:18+00:00,182.58332008559813,11,568.718231340153,570.7208855492819,2.0026542091288775
Noatak,2023-06-13 00:33:18+00:00,182.58332008559813,16,601.8812617100018,604.8931294080448,3.0118676980430337
Noatak,2023-06-14 00:23:56+00:00,182.3853132999302,10,603.0838180005719,604.8931294080448,1.8093114074729328
Noatak,2023-06-26 22:22:09+00:00,182.58332008559813,10,603.0838180005719,604.8931294080448,1.8093114074729328
Noatak,2023-06-26 22:22:09+00:00,182.58332008559813,11,611.7335940746369,613.7130967144066,1.9795026397696347
Noatak,2023-06-30 21:44:40+00:00,182.58332008559813,19,646.8848928120194,650.4400492678135,3.5551564557940765
Noatak,2023-06-30 21:44:40+00:00,182.58332008559813,51,655.0338880139267,665.333928346135,10.300040332208368
Noatak,2023-06-30 21:44:40+00:00,182.58332008559813,107,665.7249141027335,686.9836404104238,21.25872630769038
Noatak,2023-06-30 21:44:40+00:00,182.58332008559813,36,687.3897167402953,694.4044717770541,7.0147550367588565
Noatak,2023-07-01 21:35:18+00:00,182.79310106281184,14,522.5852955903733,525.1734977892369,2.5882021988635415
Noatak,2023-07-01 21:35:18+00:00,182.79310106281184,10,541.9538232822848,543.770450585037,1.816627302752181
Noatak,2023-07-01 21:35:18+00:00,182.79310106281184,12,565.7076732333219,567.9080570099409,2.2003837766189918
Noatak,2023-07-01 21:35:18+00:00,182.79310106281184,19,568.5198166533132,572.1172340580968,3.5974174047835277
Noatak,2023-07-07 20:39:06+00:00,182.58332008559813,10,603.0838180005719,604.8931294080448,1.8093114074729328
Noatak,2023-07-07 20:39:06+00:00,182.58332008559813,13,611.3347319798153,613.7130967144066,2.378364734591287
Noatak,2023-07-07 20:39:06+00:00,182.58332008559813,15,647.6240333149769,650.4400492678135,2.816015952836551
Noatak,2023-07-07 20:39:06+00:00,182.58332008559813,14,662.50583642481,665.1225313614193,2.616694936609292
Noatak,2023-07-07 20:39:06+00:00,182.58332008559813,37,666.9333234377734,674.1417317071159,7.208408269342499
Noatak,2023-07-07 20:39:06+00:00,182.58332008559813,57,675.7632956801081,686.9836404104238,11.220344730315787
Noatak,2023-07-07 20:39:06+00:00,182.58332008559813,27,687.3897167402953,692.6155940033642,5.225877263068924
Noatak,2023-07-27 01:24:55+00:00,338.2483635574233,13,490.78854196143664,493.19973726068554,2.4111952992489023
Noatak,2023-07-27 01:24:55+00:00,338.2483635574233,14,493.59562210554293,496.2162346077002,2.6206125021572575
Noatak,2023-08-23 13:28:35+00:00,267.54102788787696,17,459.50772927341956,462.7358978103863,3.2281685369667343
Noatak,2023-08-27 20:32:51+00:00,294.15305413413455,11,427.50308830247917,435.02085175507693,7.517763452597762
Noatak,2023-08-27 20:32:51+00:00,294.15305413413455,10,445.2524806994057,451.08308009170264,5.830599392296961
Noatak,2023-08-27 20:32:51+00:00,294.15305413413455,45,457.71494740266144,467.9509320958814,10.235984693219962
Noatak,2023-08-27 20:32:51+00:00,294.15305413413455,26,472.3704388085946,477.3981156032514,5.027676794656827
Noatak,2023-08-27 20:32:51+00:00,294.15305413413455,11,478.1853714411311,480.20432906979204,2.018957628660928
Noatak,2023-08-28 20:33:22+00:00,202.25977175946136,101,248.60604110862238,275.8436080728433,27.237566964220946
Noatak,2023-08-28 20:33:22+00:00,202.25977175946136,19,277.0377137677924,280.58864542260613,3.5509316548137235
Noatak,2023-08-28 20:33:22+00:00,202.25977175946136,16,281.38793290811054,284.3573508535907,2.9694179454801315
Noatak,2023-08-28 20:33:22+00:00,202.25977175946136,27,284.75877736266955,289.93035442513593,5.171577062466383
Noatak,2023-08-28 20:33:22+00:00,202.25977175946136,71,291.54331071134504,305.5699105624643,14.026599851119272
Noatak,2023-08-28 20:33:22+00:00,202.25977175946136,33,305.9564293852109,312.65273191743887,6.696302532227946
Noatak,2023-08-28 20:33:22+00:00,202.25977175946136,15,313.0571754380844,315.7726264143453,2.715450976260911
Noatak,2023-08-28 20:33:22+00:00,202.25977175946136,160,316.1560072025578,347.92366414658113,31.767656944023315
Noatak,2023-08-29 20:33:58+00:00,207.0406753048112,21,149.48274706337915,153.49882035715427,4.016073293775122
Noatak,2023-08-29 20:33:58+00:00,207.0406753048112,19,154.70266099676684,158.33143332561568,3.6287723288488394
Noatak,2023-08-29 20:33:58+00:00,207.0406753048112,20,158.73751219087438,162.52367939469772,3.7861672038233394
Noatak,2023-08-29 20:33:58+00:00,207.0406753048112,20,163.34022173291717,167.13580992340133,3.7955881904841533
Noatak,2023-08-29 20:33:58+00:00,207.0406753048112,193,171.34128879991636,210.06523798248557,38.723949182569214
Noatak,2023-09-07 18:55:38+00:00,264.273810174055,14,255.82169515357836,258.430512293057,2.6088171394786457
Noatak,2023-09-07 18:55:38+00:00,264.273810174055,36,267.87871131277797,274.8522571964935,6.973545883715531
Noatak,2023-09-13 10:13:41+00:00,267.13133877651495,10,552.172102318915,556.7381975300523,4.566095211137281
Noatak,2023-09-17 17:17:57+00:00,294.17571191830757,10,401.96158978096656,406.7732790250266,4.811689244060062
Noatak,2023-09-17 17:17:57+00:00,294.17571191830757,11,424.8514520150221,427.50308830247917,2.651636287457052
Noatak,2023-09-17 17:17:57+00:00,294.17571191830757,14,440.25385663745527,444.66308139802214,4.409224760566872
Noatak,2023-09-17 17:17:57+00:00,294.17571191830757,10,451.8855077817374,455.4973782712074,3.61187048947005
Noatak,2023-09-27 15:40:07+00:00,196.43287491066707,26,502.2238616244812,511.20478907664113,8.98092745215996
Noatak,2023-09-27 15:40:07+00:00,196.43287491066707,11,520.7751015697439,534.359393609743,13.584292039999127
Noatak,2024-05-27 02:20:07+00:00,127.43952758624552,116,3.0245626776743766,31.03521982203424,28.01065714435986
Noatak,2024-05-27 02:20:07+00:00,127.43952758624552,19,31.43963438302472,35.01895749108535,3.579323108060631
Noatak,2024-05-31 17:37:26+00:00,224.27200456444461,22,329.5030924713797,333.68822465775,4.185132186370311
Noatak,2024-05-31 17:37:26+00:00,224.27200456444461,13,336.49957961372786,338.9080046824746,2.4084250687467375
Noatak,2024-05-31 17:37:26+00:00,224.27200456444461,12,342.3261243302751,344.5201977283304,2.194073398055309
Noatak,2024-05-31 17:37:26+00:00,224.27200456444461,11,347.92366414658113,349.9384905227643,2.01482637618318
Noatak,2024-05-31 17:37:26+00:00,224.27200456444461,25,365.00007792636916,370.18019759165196,5.1801196652828025
Noatak,2024-05-31 17:37:26+00:00,224.27200456444461,10,389.5742216949762,391.408319695183,1.8340980002068363
Noatak,2024-05-31 17:37:26+00:00,224.27200456444461,23,411.0728548899068,438.03777476734126,26.964919877434454
Noatak,2024-06-01 17:37:55+00:00,368.276420772434,11,16.882858534324196,26.232520693011146,9.34966215868695
Noatak,2024-06-01 17:37:55+00:00,368.276420772434,12,43.22708321401855,45.42934667575469,2.2022634617361376
Noatak,2024-06-01 17:37:55+00:00,368.276420772434,14,132.47292976806827,135.06992140676655,2.5969916386982845
Noatak,2024-06-01 17:37:55+00:00,368.276420772434,21,139.6731665636899,143.6600695432533,3.986902979563382
Noatak,2024-06-01 17:37:55+00:00,368.276420772434,17,148.4730005528363,151.70332299221698,3.2303224393806715
Noatak,2024-06-01 17:37:55+00:00,368.276420772434,12,154.70266099676684,156.9213780091345,2.218717012367648
Noatak,2024-06-01 17:37:55+00:00,368.276420772434,18,157.51451651783154,160.92926476639795,3.4147482485664113
Noatak,2024-06-01 17:37:55+00:00,368.276420772434,12,163.34022173291717,165.52375201734307,2.183530284425899
Noatak,2024-06-01 17:37:55+00:00,368.276420772434,12,198.12153483926602,200.31782551679927,2.1962906775332556
Noatak,2024-06-01 17:37:55+00:00,368.276420772434,35,200.72810910631014,207.46237896821816,6.734269861908018
Noatak,2024-06-01 17:37:55+00:00,368.276420772434,65,209.27874009974917,222.6919738810898,13.413233781340637
Noatak,2024-06-01 17:37:55+00:00,368.276420772434,20,225.90533242793427,229.6483486928757,3.743016264941417
Noatak,2024-06-01 17:37:55+00:00,368.276420772434,47,230.02084970298023,242.012929022905,11.992079319924784
Noatak,2024-06-01 17:37:55+00:00,368.276420772434,12,243.6147663135839,247.38650284118802,3.771736527604105
Noatak,2024-06-01 17:37:55+00:00,368.276420772434,50,265.25647036886323,279.97754163110716,14.721071262243925
Noatak,2024-06-01 17:37:55+00:00,368.276420772434,28,285.552337259921,290.9464367205553,5.394099460634322
Noatak,2024-06-01 17:37:55+00:00,368.276420772434,19,328.28563951966964,331.89727720315636,3.6116376834867197
Noatak,2024-06-02 17:38:29+00:00,162.04658347548144,10,70.08835570987661,71.88699521967337,1.7986395097967574
Noatak,2024-06-02 17:38:29+00:00,162.04658347548144,13,149.08176665883835,151.48998798831113,2.408221329472781
Noatak,2024-06-02 17:38:29+00:00,162.04658347548144,15,201.10778199372382,203.88098872085067,2.7732067271268477
Noatak,2024-06-02 17:38:29+00:00,162.04658347548144,12,210.85319037032286,213.03981247990222,2.1866221095793605
Noatak,2024-06-04 00:41:08+00:00,306.9449078231702,14,490.78854196143664,494.00903227256924,3.2204903111326075
Noatak,2024-06-04 00:41:08+00:00,306.9449078231702,13,506.0225805019839,508.4227168200863,2.4001363181023976
Noatak,2024-06-04 00:41:08+00:00,306.9449078231702,36,510.6139888586758,535.3647800117528,24.750791153077046
Noatak,2024-06-10 15:59:43+00:00,267.13133877651495,16,381.71999344311456,384.74045378435216,3.0204603412375945
Noatak,2024-06-10 15:59:43+00:00,267.13133877651495,33,390.1632666777802,396.5741786886028,6.410912010822585
Noatak,2024-06-10 15:59:43+00:00,267.13133877651495,20,399.97313107537013,403.76017560378074,3.787044528410604
Noatak,2024-06-10 15:59:43+00:00,267.13133877651495,13,411.0728548899068,413.57401752060616,2.501162630699355
Noatak,2024-06-10 15:59:43+00:00,267.13133877651495,55,414.2195432851431,425.03953231824084,10.819989033097727
Noatak,2024-06-10 15:59:43+00:00,267.13133877651495,49,429.2234176282606,438.8433290237715,9.619911395510883
Noatak,2024-06-10 15:59:43+00:00,267.13133877651495,20,445.67422462513315,449.48280197238654,3.80857734725339
Noatak,2024-06-10 15:59:43+00:00,267.13133877651495,13,459.50772927341956,462.330246732889,2.822517459469452
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,11,25.653593290586958,27.65251019224753,1.9989169016605715
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,10,29.232814736081387,31.03521982203424,1.8024050859528522
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,101,32.6310660968814,55.10130181171001,22.47023571482861
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,136,55.48169171425563,253.8143761387818,198.33268442452618
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,27,254.21159841265265,259.40819655216757,5.196598139514919
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,173,262.4431193956712,296.78001852380737,34.33689912813617
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,10,297.17729419037397,298.9984555582602,1.8211613678862477
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,49,299.39743765098245,309.0203561544935,9.622918503511073
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,12,309.4142610098202,312.4059170881232,2.991656078302981
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,47,318.1536932618465,327.2851017383583,9.131408476511808
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,18,328.28563951966964,331.6917748538346,3.406135334164958
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,10,335.7016892401699,337.50214219582665,1.8004529556567377
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,19,390.1632666777802,393.78027980410434,3.6170131263241387
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,11,401.5508637854229,403.55980835755076,2.0089445721278594
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,19,409.7813707903051,413.57401752060616,3.792646730301044
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,14,417.50861270274004,420.0295768985844,2.5209641958443854
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,17,421.1351469990455,424.2383480273323,3.103201028286776
Noatak,2024-06-11 16:00:17+00:00,489.17820677261244,49,429.04245515409536,438.63294397457025,9.590488820474889
Noatak,2024-06-12 16:00:46+00:00,317.0735927879279,11,29.034825324401975,31.03521982203424,2.0003944976322643
Noatak,2024-06-12 16:00:46+00:00,317.0735927879279,17,31.43963438302472,35.42418304343779,3.984548660413072
Noatak,2024-06-12 16:00:46+00:00,317.0735927879279,58,35.81160375610054,53.34584718639101,17.534243430290473
Noatak,2024-06-12 16:00:46+00:00,317.0735927879279,14,55.680368930061164,59.244655549502205,3.5642866194410416
Noatak,2024-06-12 16:00:46+00:00,317.0735927879279,24,59.64271424699563,66.33859284294867,6.69587859595304
Noatak,2024-06-12 16:00:46+00:00,317.0735927879279,28,70.28598688256999,75.68185509056369,5.395868207993701
Noatak,2024-06-12 16:00:46+00:00,317.0735927879279,11,149.28511981005087,151.48998798831113,2.2048681782602557
Noatak,2024-06-12 16:00:46+00:00,317.0735927879279,53,210.85319037032286,223.09131485273474,12.238124482411877
Noatak,2024-06-12 16:00:46+00:00,317.0735927879279,23,223.8619638733543,228.16905799693322,4.307094123578906
Noatak,2024-06-12 16:00:46+00:00,317.0735927879279,61,229.05350831326444,241.42639524241176,12.372886929147313
Noatak,2024-06-12 16:00:46+00:00,317.0735927879279,22,244.41262166409703,248.60604110862238,4.193419444525347
Noatak,2024-06-12 16:00:46+00:00,317.0735927879279,12,250.40962270440687,252.598029097393,2.1884063929861384
Noatak,2024-06-12 16:00:46+00:00,317.0735927879279,22,254.21159841265265,258.430512293057,4.218913880404358
Noatak,2024-06-12 16:00:46+00:00,317.0735927879279,52,264.85555898992124,275.04910732823504,10.193548338313803
Noatak,2024-06-15 23:04:29+00:00,202.65456453549433,10,242.41051743323717,255.62049085429948,13.209973421062301
Noatak,2024-06-15 23:04:29+00:00,202.65456453549433,10,259.0273900110727,262.24887151231843,3.221481501245705
Noatak,2024-07-06 19:49:31+00:00,202.45379388520328,14,233.64525972444977,262.0533663207423,28.408106596292555
Noatak,2024-07-15 18:11:16+00:00,338.8608638034879,27,511.20478907664113,555.7386791131026,44.533890036461514
Noatak,2024-07-26 16:34:07+00:00,290.9551084062112,11,452.4865948318566,455.6980018058049,3.2114069739482716
Noatak,2024-08-02 07:52:40+00:00,269.74930097670295,16,410.67015099179014,416.1679654957359,5.49781450394579
Noatak,2024-08-02 07:52:40+00:00,269.74930097670295,17,451.2792020500635,454.5061083829351,3.2269063328716356
Noatak,2024-08-02 07:52:40+00:00,269.74930097670295,14,454.8875571143509,457.91691546477267,3.0293583504217736
Noatak,2024-08-02 07:52:40+00:00,269.74930097670295,13,458.31797117456574,462.94102903574026,4.623057861174516
Noatak,2024-08-02 07:52:40+00:00,269.74930097670295,16,463.32741778319996,466.33660360752145,3.0091858243214915
Noatak,2024-08-02 07:52:40+00:00,269.74930097670295,27,471.97176473927664,480.82062798180766,8.848863242531024
Noatak,2024-08-05 14:56:20+00:00,339.24108736855885,13,496.8188868805469,500.2228167456998,3.403929865152861
Noatak,2024-08-05 14:56:20+00:00,339.24108736855885,24,503.0265183465726,545.3582650974051,42.331746750832565
Noatak,2024-08-06 14:56:51+00:00,264.0712238820938,11,309.21840687829535,314.3820323976039,5.163625519308539
Noatak,2024-08-12 06:14:56+00:00,268.2971558709212,17,508.014330970338,542.5411867824208,34.52685581208283
Noatak,2024-08-14 06:15:57+00:00,317.71767519857815,10,3.0245626776743766,5.056143531004341,2.031580853329965
Noatak,2024-08-16 13:19:11+00:00,290.962795607388,14,438.03777476734126,444.4644716669667,6.426696899625426
Noatak,2024-08-16 13:19:11+00:00,290.962795607388,11,447.68607529299896,451.08308009170264,3.3970047987036764
Noatak,2024-08-17 13:19:42+00:00,202.4626302536288,24,223.3043170903208,228.83334782530278,5.529030734981973
Noatak,2024-08-18 13:20:17+00:00,206.2541774220748,32,9.382617682944604,16.277928918529916,6.895311235585313
Noatak,2024-08-18 13:20:17+00:00,206.2541774220748,25,23.2477028804044,28.82963686568621,5.581933985281811
Noatak,2024-08-18 13:20:17+00:00,206.2541774220748,91,29.232814736081387,52.54425288434218,23.31143814826079
Noatak,2024-08-18 13:20:17+00:00,206.2541774220748,12,70.08835570987661,72.27978989662415,2.191434186747543
Noatak,2024-08-18 13:20:17+00:00,206.2541774220748,22,73.28298143443635,80.52470277926722,7.241721344830864
Noatak,2024-08-18 13:20:17+00:00,206.2541774220748,12,127.84876704907117,130.0720036460142,2.223236596943025
Noatak,2024-08-18 13:20:17+00:00,206.2541774220748,32,131.2657986697413,137.46530825028697,6.19950958054568
Noatak,2024-08-18 13:20:17+00:00,206.2541774220748,172,138.0712831792451,172.3452805733488,34.273997394103674
Noatak,2024-08-18 13:20:17+00:00,206.2541774220748,60,172.74151769664968,184.60969994126282,11.868182244613138
Noatak,2024-08-18 13:20:17+00:00,206.2541774220748,30,185.20249618922787,191.0950555013979,5.892559312170022
Noatak,2024-08-18 13:20:17+00:00,206.2541774220748,16,191.49633859959383,194.7221903524394,3.2258517528455855
Noatak,2024-08-18 13:20:17+00:00,206.2541774220748,57,195.12268112696282,206.27957260465786,11.15689147769504
Noatak,2024-08-18 13:20:17+00:00,206.2541774220748,12,206.66379763404956,208.8713046006908,2.2075069666412332
Noatak,2024-08-22 04:37:08+00:00,197.7866570113576,20,590.299476606767,597.4812150138803,7.181738407113244
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,253,7.631355744667198,87.34904563813039,79.71768989346319
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,10,88.1552563072364,90.16455520586074,2.009298898624337
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,10,90.99233540875997,92.76424756935043,1.7719121605904604
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,41,93.1657113470599,101.17961245599666,8.013901108936764
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,19,101.57343587869117,105.19742900302744,3.623993124336266
Noatak,2024-08-24 04:38:11+00:00,378.3269926214422,19,106.58361371334956,110.19842755071517,3.6148138373656025
